128up	879
14-3-3epsilon	17634
14-3-3zeta	10566
140up	171
18SrRNA-Psi:CR41602	12437
18SrRNA-Psi:CR45861	6778
18w	51
26-29-p	11433
28SrRNA-Psi:CR40596	2872
28SrRNA-Psi:CR40741	11
28SrRNA-Psi:CR41609	11
28SrRNA-Psi:CR45848	4
28SrRNA-Psi:CR45851	13236
28SrRNA-Psi:CR45853	0
28SrRNA-Psi:CR45855	367
28SrRNA-Psi:CR45859	5043
28SrRNA-Psi:CR45860	3
28SrRNA-Psi:CR45862	1755
2SrRNA-Psi:CR40677	0
2SrRNA-Psi:CR45850	0
2SrRNA-Psi:CR45858	0
2mit	60
312	214
4E-T	1776
5-HT1A	1
5-HT1B	0
5-HT2A	6
5-HT2B	0
5-HT7	2
5.8SrRNA-Psi:CR45849	0
5.8SrRNA-Psi:CR45854	0
5.8SrRNA-Psi:CR45857	0
5.8SrRNA-Psi:CR45863	0
5PtaseI	239
5SrRNA-Psi:CR33356	0
5SrRNA-Psi:CR33363	0
5SrRNA-Psi:CR33371	0
5SrRNA-Psi:CR33416	0
7B2	3
825-Oak	0
A16	608
AANAT1	12
AANATL2	0
AANATL3	4
AANATL4	1
AANATL5	0
AANATL6	0
AANATL7	6
ABCA	1156
ABCB7	1775
ABCD	2079
ACC	9302
ACXA	0
ACXB	1
ACXC	3
ACXD	3
ACXE	7
ADD1	1091
ADPS	0
AGBE	1504
AGO1	5986
AGO2	12670
AGO3	288
AIF	1077
AIMP1	485
AIMP2	897
AIMP3	409
ALiX	4285
AMPKalpha	962
AMPdeam	3018
AOX1	2787
AOX2	118
AOX3	3259
AOX4	2
AP-1-2beta	4006
AP-1gamma	2568
AP-1mu	1547
AP-1sigma	1044
AP-2alpha	2136
AP-2mu	1526
AP-2sigma	245
APC10	91
APC4	300
APC7	30
APP-BP1	429
AQP	1
ARY	0
ASPP	4
ATP6AP2	3935
ATP7	1604
ATP8A	447
ATP8B	14274
ATPCL	6684
ATPsynB	2431
ATPsynC	14545
ATPsynCF6	2391
ATPsynCF6L	0
ATPsynD	2512
ATPsynE	1183
ATPsynF	1691
ATPsynG	1591
ATPsynGL	0
ATPsynO	2327
ATPsynbeta	10469
ATPsynbetaL	351
ATPsyndelta	1799
ATPsynepsilonL	22
ATPsyngamma	9603
ATbp	117
Aasdh	462
Aatf	610
Abd-B	1
Abi	1921
Abl	78736
Abp1	1246
Ac13E	93
Ac3	497
Ac76E	174
Ac78C	3369
AcCoAS	2448
Acam	2
Acbp1	192
Acbp2	12
Acbp3	1
Acbp4	0
Acbp5	1
Acbp6	0
Ace	11
Acer	403
Acf	2483
Achl	12
Ack	1284
Ack-like	2260
Acn	1657
Acox57D-d	74
Acox57D-p	733
Acp1	0
Acp24A4	0
Acp26Aa	0
Acp26Ab	0
Acp29AB	0
Acp32CD	2
Acp33A	0
Acp36DE	1
Acp53C14a	0
Acp53C14b	0
Acp53C14c	1
Acp53Ea	1
Acp54A1	0
Acp62F	0
Acp63F	1
Acp65Aa	0
Acp76A	0
Acp95EF	0
Acp98AB	0
Acph-1	1428
Acsl	6050
Act42A	32044
Act57B	24
Act5C	106967
Act79B	11
Act87E	15
Act88F	5
Actbeta	10
Actn	1432
Actn3	0
Acyp	0
Acyp2	146
AdSL	576
AdSS	5515
Ada	216
Ada1-1	98
Ada1-2	164
Ada2a	289
Ada2b	600
Ada3	607
AdamTS-A	291
AdamTS-B	41
Adar	1413
Adat1	46
Adck	353
AdenoK	853
Adf1	816
Adgf-A	7275
Adgf-A2	69
Adgf-B	1
Adgf-C	0
Adgf-D	2
Adgf-E	0
Adh	4
Adhr	1
Adi1	709
AdipoR	1708
Adk1	104
Adk2	2103
Adk3	161
AdoR	12
Aduk	157
Ady43A	160
Aef1	1015
Afti	656
Ag5r	5
Ag5r2	2
AgmNAT	68
Agpat1	483
Agpat2	43
Agpat3	2773
Agpat4	91
Ahcy	4251
AhcyL1	2430
AhcyL2	1
Ak6	66
Akap200	12479
Akh	3
AkhR	1
Akt1	2323
AlaRS	6737
AlaRS-m	530
Aladin	531
Alas	964
Ald1	7454
Ald2	2
Aldh	5522
Aldh-III	2353
Aldh7A1	612
Alg-2	822
Alg1	2488
Alg10	495
Alg11	1397
Alg14	96
Alg2	1126
Alg3	653
Alg9	712
Alh	703
Alk	20
AlkB	90
Alp1	0
Alp10	1
Alp11	24
Alp12	2819
Alp13	0
Alp2	0
Alp4	86
Alp5	0
Alp6	25
Alp7	0
Alp8	0
Alp9	2
Alr	326
Als2	921
Ama	78
Amacr	153
Amnionless	5
Amph	671
Amt	48
Amun	1924
Amy-d	84
Amy-p	321
Amyrel	1
Ance	1049
Ance-2	14
Ance-3	1
Ance-4	38
Ance-5	14
Andorra	0
Ank	7085
Ank2	5
Ankle2	2019
Anp	21
Ant2	429
Antp	0
AnxB10	2920
AnxB11	1326
AnxB9	6506
Aos1	1141
Apc	6129
Apc2	460
ApepP	979
Apf	66
Apl	694
Aplip1	11
Apoltp	169
Appl	25
Aprt	217
Aps	3124
Arc1	9034
Arc2	748
Arc42	943
Archease	634
Arf102F	699
Arf51F	2464
Arf79F	4640
ArfGAP1	1051
ArfGAP3	1570
Arfip	1314
Arfrp1	187
ArgRS	1447
ArgRS-m	239
Argk	446
Argl	164
Arl1	625
Arl2	219
Arl4	563
Arl5	327
Arl6	1
Arl6IP1	1197
Arl8	1028
Arp1	1725
Arp10	496
Arp2	2653
Arp3	3101
Arp5	476
Arp53D	0
Arp6	852
Arp8	680
Arpc1	6732
Arpc2	4997
Arpc3A	1216
Arpc3B	500
Arpc4	1679
Arpc5	1036
Arr1	0
Arr2	9
Ars2	2453
Art1	1935
Art2	1
Art3	640
Art4	1076
Art6	0
Art7	566
Art8	265
Art9	0
Arts	1501
Arv1	73
Asap	1684
Asator	232
Asciz	158
Ask1	1712
AsnRS	5720
AsnRS-m	138
AsnS	952
AspRS	3901
AspRS-m	2882
Asph	151
Ass	0
AstA	0
AstA-R1	7
AstA-R2	0
AstC	0
AstC-R1	0
AstC-R2	0
AstCC	1
Asx	2091
Atac1	186
Atac2	435
Atac3	514
Ate1	722
Atet	1086
Atf-2	207
Atf3	329
Atf6	658
Atg1	1121
Atg10	34
Atg101	324
Atg12	70
Atg13	646
Atg14	863
Atg16	1330
Atg17	1769
Atg18a	1538
Atg18b	668
Atg2	2534
Atg3	494
Atg4a	1036
Atg4b	363
Atg5	343
Atg6	225
Atg7	314
Atg8a	2810
Atg8b	0
Atg9	1358
Atox1	136
Atpalpha	14311
AttA	29
AttB	73
AttC	0
AttD	32
Atu	1219
Atx-1	21
Atx2	4287
Atxn7	604
Aven	117
Awh	0
Axn	1736
Axs	572
Axud1	913
B-H1	0
B-H2	0
B4	1641
B52	4656
B9d1	1
B9d2	1
BBIP1	872
BBS1	1
BBS4	8
BBS5	0
BBS8	32
BBS9	0
BCAS2	277
BCL7-like	263
BEAF-32	706
BG642163	0
BG642167	0
BG642312	1
BHD	232
BI-1	2097
BOD1	1397
BORCS5	146
BORCS6	160
BORCS7	26
BRWD3	2418
BTBD9	372
Bacc	1711
Bace	5
Balat	56
Baldspot	4942
Bap111	1500
Bap170	2913
Bap55	1041
Bap60	2470
Bdbt	488
Bdp1	917
Bem46	526
Best1	2275
Best2	0
Best3	0
Best4	1
Bet1	309
Bet3	158
Bet5	244
Bgb	539
BicC	4
BicD	3182
BigH1	3
Bili	2
Bin1	791
Bka	170
Blimp-1	3
Blm	646
Blos1	147
Blos2	84
Blos3	83
Blos4	66
Bmcp	619
BoYb	666
BobA	0
Br140	1482
Brca2	250
Brd	0
Brd8	682
Bre1	1381
Brf	1022
Brms1	867
Bro	0
Bruce	10841
Bsg	10322
Bsg25A	0
Bsg25D	786
BtbVII	3521
BthD	1346
Btk29A	924
Btnd	11
BuGZ	1843
Bub1	1141
Bub3	1688
BubR1	1630
Buffy	6
Bug22	318
Burs	0
Bx	197
Bx42	1224
C15	0
C1GalTA	5010
C3G	6506
C901	1
CAH1	64
CAH13	0
CAH14	0
CAH15	0
CAH16	0
CAH2	534
CAH3	1406
CAH4	0
CAH5	1
CAH6	0
CAH7	62
CAH8	1
CAH9	6
CAHbeta	63
CAP	2120
CARPA	0
CARPB	3
CASK	3424
CBP	9
CCAP	0
CCAP-R	0
CCDC151	0
CCDC53	67
CCHa1	1
CCHa1-R	0
CCHa2	0
CCHa2-R	1
CCKLR-17D1	0
CCKLR-17D3	9
CCT1	4987
CCT2	8080
